deviceId,sensorTime,vibration mm/s
"WVMS_CC50E30D9E0C01","07-09-2023 11:58","4.9"
"WVMS_CC50E30D9E0C01","07-09-2023 12:03","5.2"
"WVMS_CC50E30D9E0C01","07-09-2023 12:08","5.8"
"WVMS_CC50E30D9E0C01","07-09-2023 12:13","5.6"
"WVMS_CC50E30D9E0C01","07-09-2023 12:18","5.2"
"WVMS_CC50E30D9E0C01","07-09-2023 12:23","5.7"
"WVMS_CC50E30D9E0C01","07-09-2023 12:28","4.9"
"WVMS_CC50E30D9E0C01","07-09-2023 12:33","5.8"
"WVMS_CC50E30D9E0C01","07-09-2023 12:38","5.8"
"WVMS_CC50E30D9E0C01","07-09-2023 12:43","4.9"
"WVMS_CC50E30D9E0C01","07-09-2023 12:48","5.4"
"WVMS_CC50E30D9E0C01","07-09-2023 12:53","5.8"
"WVMS_CC50E30D9E0C01","07-09-2023 12:58","5.1"
"WVMS_CC50E30D9E0C01","07-09-2023 13:03","5.6"
"WVMS_CC50E30D9E0C01","07-09-2023 13:08","5.7"
"WVMS_CC50E30D9E0C01","07-09-2023 13:13","5.2"
"WVMS_CC50E30D9E0C01","07-09-2023 13:18","5.4"
"WVMS_CC50E30D9E0C01","07-09-2023 13:23","5.7"
"WVMS_CC50E30D9E0C01","07-09-2023 13:28","5.6"
"WVMS_CC50E30D9E0C01","07-09-2023 13:33","5.7"
"WVMS_CC50E30D9E0C01","07-09-2023 13:38","5.4"
"WVMS_CC50E30D9E0C01","07-09-2023 13:43","5.3"
"WVMS_CC50E30D9E0C01","07-09-2023 13:48","5.7"
"WVMS_CC50E30D9E0C01","07-09-2023 13:53","5.0"
"WVMS_CC50E30D9E0C01","07-09-2023 13:58","5.4"
"WVMS_CC50E30D9E0C01","07-09-2023 14:03","5.0"
"WVMS_CC50E30D9E0C01","07-09-2023 14:08","5.3"
"WVMS_CC50E30D9E0C01","07-09-2023 14:13","5.2"
"WVMS_CC50E30D9E0C01","07-09-2023 14:18","5.3"
"WVMS_CC50E30D9E0C01","07-09-2023 14:23","4.7"
"WVMS_CC50E30D9E0C01","07-09-2023 14:28","4.7"
"WVMS_CC50E30D9E0C01","07-09-2023 14:33","5.3"
"WVMS_CC50E30D9E0C01","07-09-2023 14:38","5.6"
"WVMS_CC50E30D9E0C01","07-09-2023 14:43","4.9"
"WVMS_CC50E30D9E0C01","07-09-2023 14:48","6.1"
"WVMS_CC50E30D9E0C01","07-09-2023 14:53","5.6"
"WVMS_CC50E30D9E0C01","07-09-2023 14:58","5.7"
"WVMS_CC50E30D9E0C01","07-09-2023 15:03","5.5"
"WVMS_CC50E30D9E0C01","07-09-2023 15:08","5.2"
"WVMS_CC50E30D9E0C01","07-09-2023 15:13","5.5"
"WVMS_CC50E30D9E0C01","07-09-2023 15:18","5.5"
"WVMS_CC50E30D9E0C01","07-09-2023 15:23","4.7"
"WVMS_CC50E30D9E0C01","07-09-2023 15:28","6.1"
"WVMS_CC50E30D9E0C01","07-09-2023 15:33","5.2"
"WVMS_CC50E30D9E0C01","07-09-2023 15:38","5.7"
"WVMS_CC50E30D9E0C01","07-09-2023 15:43","5.2"
"WVMS_CC50E30D9E0C01","07-09-2023 15:48","5.0"
"WVMS_CC50E30D9E0C01","07-09-2023 15:53","5.4"
"WVMS_CC50E30D9E0C01","07-09-2023 15:58","5.3"
"WVMS_CC50E30D9E0C01","07-09-2023 16:03","4.9"
"WVMS_CC50E30D9E0C01","07-09-2023 16:08","5.8"
"WVMS_CC50E30D9E0C01","07-09-2023 16:13","5.3"
"WVMS_CC50E30D9E0C01","07-09-2023 16:18","5.8"
"WVMS_CC50E30D9E0C01","07-09-2023 16:23","5.9"
"WVMS_CC50E30D9E0C01","07-09-2023 16:28","4.6"
"WVMS_CC50E30D9E0C01","07-09-2023 16:33","5.5"
"WVMS_CC50E30D9E0C01","10-09-2023 11:29","6.0"
"WVMS_CC50E30D9E0C01","10-09-2023 11:34","5.6"
"WVMS_CC50E30D9E0C01","10-09-2023 11:39","5.8"
"WVMS_CC50E30D9E0C01","10-09-2023 11:44","5.9"
"WVMS_CC50E30D9E0C01","10-09-2023 11:49","5.5"
"WVMS_CC50E30D9E0C01","10-09-2023 11:54","6.6"
"WVMS_CC50E30D9E0C01","10-09-2023 11:59","6.3"
"WVMS_CC50E30D9E0C01","10-09-2023 12:04","5.1"
"WVMS_CC50E30D9E0C01","10-09-2023 12:09","5.9"
"WVMS_CC50E30D9E0C01","10-09-2023 12:14","5.2"
"WVMS_CC50E30D9E0C01","10-09-2023 12:19","5.4"
"WVMS_CC50E30D9E0C01","10-09-2023 12:24","5.8"
"WVMS_CC50E30D9E0C01","10-09-2023 12:29","5.7"
"WVMS_CC50E30D9E0C01","10-09-2023 12:34","5.3"
"WVMS_CC50E30D9E0C01","10-09-2023 12:39","6.2"
"WVMS_CC50E30D9E0C01","10-09-2023 12:44","6.1"
"WVMS_CC50E30D9E0C01","10-09-2023 12:49","5.3"
"WVMS_CC50E30D9E0C01","10-09-2023 12:54","5.3"
"WVMS_CC50E30D9E0C01","10-09-2023 12:59","5.0"
"WVMS_CC50E30D9E0C01","10-09-2023 13:45","5.5"
"WVMS_CC50E30D9E0C01","10-09-2023 13:50","5.4"
"WVMS_CC50E30D9E0C01","10-09-2023 13:55","5.4"
"WVMS_CC50E30D9E0C01","10-09-2023 14:00","5.2"
"WVMS_CC50E30D9E0C01","10-09-2023 14:05","5.2"
"WVMS_CC50E30D9E0C01","10-09-2023 14:16","5.8"
"WVMS_CC50E30D9E0C01","10-09-2023 14:21","4.8"
"WVMS_CC50E30D9E0C01","10-09-2023 14:26","6.0"
"WVMS_CC50E30D9E0C01","10-09-2023 14:31","6.1"
"WVMS_CC50E30D9E0C01","10-09-2023 14:36","6.1"
"WVMS_CC50E30D9E0C01","10-09-2023 14:41","5.1"
"WVMS_CC50E30D9E0C01","10-09-2023 14:46","5.1"
"WVMS_CC50E30D9E0C01","10-09-2023 14:51","5.0"
